match_id,nick_name,full_name,pos,team,saves,pen_saves
2210629,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,3,0
2210629,Dubravka,Martin Dubravka,Goalkeeper,NEW,4,0
2210630,Krul,Tim Krul,Goalkeeper,NOR,1,0
2210630,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,2,0
2210631,Martinez,Emiliano Martinez,Goalkeeper,AVL,3,0
2210631,Butland,Jack Butland,Goalkeeper,CRY,3,0
2210632,Raya Martin,David Raya Martin,Goalkeeper,BRE,3,0
2210632,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
2210633,Sanchez,Robert Sanchez,Goalkeeper,BHA,3,0
2210633,Meslier,Illan Meslier,Goalkeeper,LEE,5,0
2210634,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,2,0
2210634,De Gea,David De Gea,Goalkeeper,MUN,5,0
2210635,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,3,0
2210635,Dubravka,Martin Dubravka,Goalkeeper,NEW,2,0
2210636,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
2210636,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,3,0
2210637,Pope,Nick Pope,Goalkeeper,BUR,6,0
2210637,Lloris,Hugo Lloris,Goalkeeper,TOT,1,0
2210638,Ward (Danny),Danny Ward,Goalkeeper,LEI,4,0
2210638,Foster,Ben Foster,Goalkeeper,WAT,2,0
2210639,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
2210639,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,7,1
2210640,Gunn,Angus Gunn,Goalkeeper,NOR,3,0
2210640,Ruddy,John Ruddy,Goalkeeper,WOL,1,0
2210641,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,1,0
2210641,Begovic,Asmir Begovic,Goalkeeper,EVE,4,0
2210642,Raya Martin,David Raya Martin,Goalkeeper,BRE,4,0
2210642,Meslier,Illan Meslier,Goalkeeper,LEE,4,0
2210643,Sanchez,Robert Sanchez,Goalkeeper,BHA,1,0
2210643,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,4,0
2210644,Pope,Nick Pope,Goalkeeper,BUR,4,0
2210644,Dubravka,Martin Dubravka,Goalkeeper,NEW,3,0
2210645,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,2,0
2210645,Bachmann,Daniel Bachmann,Goalkeeper,WAT,6,0
2210646,Guaita,Vicente Guaita,Goalkeeper,CRY,4,0
2210646,De Gea,David De Gea,Goalkeeper,MUN,2,0
2210647,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,1,0
2210647,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,2,0
2210648,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
2210648,Ruddy,John Ruddy,Goalkeeper,WOL,3,0
2210648,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,1,0
2210649,Olsen,Robin Olsen,Goalkeeper,AVL,2,0
2210649,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
2210650,Krul,Tim Krul,Goalkeeper,NOR,7,0
2210650,Lloris,Hugo Lloris,Goalkeeper,TOT,0,0
2292810,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,2,0
2292810,Guaita,Vicente Guaita,Goalkeeper,CRY,1,0
2292811,Martinez,Emiliano Martinez,Goalkeeper,AVL,1,0
2292811,Travers,Mark Travers,Goalkeeper,BOU,2,0
2292812,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,3,0
2292812,Pickford,Jordan Pickford,Goalkeeper,EVE,5,0
2292813,Rodák,Marek Rodák,Goalkeeper,FUL,1,0
2292813,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
2292814,Meslier,Illan Meslier,Goalkeeper,LEE,5,0
2292814,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,3,0
2292815,Raya Martin,David Raya Martin,Goalkeeper,BRE,3,0
2292815,Ward (Danny),Danny Ward,Goalkeeper,LEI,1,0
2292816,Pope,Nick Pope,Goalkeeper,NEW,0,0
2292816,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,7,0
2292817,Bazunu,Gavin Bazunu,Goalkeeper,SOU,5,0
2292817,Lloris,Hugo Lloris,Goalkeeper,TOT,1,0
2292818,Sanchez,Robert Sanchez,Goalkeeper,BHA,5,0
2292818,De Gea,David De Gea,Goalkeeper,MUN,2,0
2292819,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2292819,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0,0
2292819,Areola,Alphonse Areola,Goalkeeper,WHU,0,0
2292820,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,1,0
2292820,Ward (Danny),Danny Ward,Goalkeeper,LEI,4,0
2292821,Martinez,Emiliano Martinez,Goalkeeper,AVL,4,0
2292821,Pickford,Jordan Pickford,Goalkeeper,EVE,1,0
2292822,Raya Martin,David Raya Martin,Goalkeeper,BRE,4,0
2292822,De Gea,David De Gea,Goalkeeper,MUN,3,0
2292823,Sanchez,Robert Sanchez,Goalkeeper,BHA,1,0
2292823,Pope,Nick Pope,Goalkeeper,NEW,5,0
2292824,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,3,0
2292824,Lloris,Hugo Lloris,Goalkeeper,TOT,1,0
2292825,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
2292825,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,2,0
2292826,Travers,Mark Travers,Goalkeeper,BOU,4,0
2292826,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2292827,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,4,1
2292827,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,6,0
2292828,Meslier,Illan Meslier,Goalkeeper,LEE,2,0
2292828,Bazunu,Gavin Bazunu,Goalkeeper,SOU,3,0
2292829,Rodák,Marek Rodák,Goalkeeper,FUL,1,0
2292829,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,3,1
2292830,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,3,0
2292830,Travers,Mark Travers,Goalkeeper,BOU,3,0
2292831,Martinez,Emiliano Martinez,Goalkeeper,AVL,6,1
2292831,Guaita,Vicente Guaita,Goalkeeper,CRY,4,0
2292832,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
2292832,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,7,0
2292833,Raya Martin,David Raya Martin,Goalkeeper,BRE,6,0
2292833,Leno,Bernd Leno,Goalkeeper,FUL,3,0
2292834,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,3,0
2292834,Meslier,Illan Meslier,Goalkeeper,LEE,3,0
2292835,Ward (Danny),Danny Ward,Goalkeeper,LEI,1,0
2292835,Bazunu,Gavin Bazunu,Goalkeeper,SOU,0,0
2292836,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,3,0
2292836,De Gea,David De Gea,Goalkeeper,MUN,5,0
2292837,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,2,0
2292837,Pope,Nick Pope,Goalkeeper,NEW,7,0
2292838,Lloris,Hugo Lloris,Goalkeeper,TOT,3,0
2292838,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,3,0
2292839,Sanchez,Robert Sanchez,Goalkeeper,BHA,3,0
2292839,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0,0
2292840,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,2,0
2292840,Leno,Bernd Leno,Goalkeeper,FUL,6,0
2292841,Martinez,Emiliano Martinez,Goalkeeper,AVL,1,0
2292841,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,3,0
2292842,Raya Martin,David Raya Martin,Goalkeeper,BRE,6,0
2292842,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
2292843,Sanchez,Robert Sanchez,Goalkeeper,BHA,2,0
2292843,Meslier,Illan Meslier,Goalkeeper,LEE,3,0
2292844,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,4,0
2292844,Ward (Danny),Danny Ward,Goalkeeper,LEI,2,0
2292845,Travers,Mark Travers,Goalkeeper,BOU,4,0
2292845,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,2,0
2292846,Guaita,Vicente Guaita,Goalkeeper,CRY,1,0
2292846,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2292847,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,4,1
2292847,Lloris,Hugo Lloris,Goalkeeper,TOT,1,0
2292848,De Gea,David De Gea,Goalkeeper,MUN,4,0
2292848,Bazunu,Gavin Bazunu,Goalkeeper,SOU,3,0
2292849,Pope,Nick Pope,Goalkeeper,NEW,3,0
2292849,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,5,0
2292850,Neto,Norberto Murara Neto,Goalkeeper,BOU,3,0
2292850,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,2,0
2292851,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,2,0
2292851,Martinez,Emiliano Martinez,Goalkeeper,AVL,6,0
2292852,Raya Martin,David Raya Martin,Goalkeeper,BRE,3,0
2292852,Guaita,Vicente Guaita,Goalkeeper,CRY,2,0
2292853,Sanchez,Robert Sanchez,Goalkeeper,BHA,2,0
2292853,Leno,Bernd Leno,Goalkeeper,FUL,2,0
2292854,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
2292854,Meslier,Illan Meslier,Goalkeeper,LEE,1,0
2292855,Ward (Danny),Danny Ward,Goalkeeper,LEI,1,0
2292855,De Gea,David De Gea,Goalkeeper,MUN,2,0
2292856,Lloris,Hugo Lloris,Goalkeeper,TOT,3,0
2292856,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,3,0
2292857,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
2292857,Pope,Nick Pope,Goalkeeper,NEW,4,0
2292858,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2292858,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,3,0
2292859,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,3,0
2292859,Bazunu,Gavin Bazunu,Goalkeeper,SOU,3,0
2292860,Martinez,Emiliano Martinez,Goalkeeper,AVL,3,0
2292860,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
2292861,Raya Martin,David Raya Martin,Goalkeeper,BRE,4,0
2292861,Meslier,Illan Meslier,Goalkeeper,LEE,3,0
2292862,Sanchez,Robert Sanchez,Goalkeeper,BHA,2,0
2292862,Ward (Danny),Danny Ward,Goalkeeper,LEI,7,0
2292863,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,2,0
2292863,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,1,0
2292864,Pickford,Jordan Pickford,Goalkeeper,EVE,8,0
2292864,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
2292865,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,3,0
2292865,De Gea,David De Gea,Goalkeeper,MUN,2,0
2292866,Guaita,Vicente Guaita,Goalkeeper,CRY,5,0
2292866,Pope,Nick Pope,Goalkeeper,NEW,9,0
2292867,Neto,Norberto Murara Neto,Goalkeeper,BOU,1,0
2292867,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,0,0
2292868,Leno,Bernd Leno,Goalkeeper,FUL,8,0
2292868,Lloris,Hugo Lloris,Goalkeeper,TOT,2,0
2292869,Bazunu,Gavin Bazunu,Goalkeeper,SOU,1,0
2292869,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,1,0
2292870,Neto,Norberto Murara Neto,Goalkeeper,BOU,4,0
2292870,Steele,Jason Steele,Goalkeeper,BHA,3,0
2292871,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,5,0
2292871,Pickford,Jordan Pickford,Goalkeeper,EVE,1,0
2292872,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
2292872,De Gea,David De Gea,Goalkeeper,MUN,4,0
2292873,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,2,0
2292873,Leno,Bernd Leno,Goalkeeper,FUL,9,0
2292874,Meslier,Illan Meslier,Goalkeeper,LEE,0,0
2292874,Navas,Keylor Navas,Goalkeeper,NFO,4,0
2292875,Martinez,Emiliano Martinez,Goalkeeper,AVL,3,0
2292875,Iversen,Daniel Iversen,Goalkeeper,LEI,3,0
2292876,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
2292876,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,4,0
2292877,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,2,0
2292877,Lloris,Hugo Lloris,Goalkeeper,TOT,2,0
2292878,Raya Martin,David Raya Martin,Goalkeeper,BRE,0,0
2292878,Bazunu,Gavin Bazunu,Goalkeeper,SOU,2,0
2292879,Pope,Nick Pope,Goalkeeper,NEW,1,0
2292879,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,2,0
2292880,Martinez,Emiliano Martinez,Goalkeeper,AVL,1,0
2292880,Bazunu,Gavin Bazunu,Goalkeeper,SOU,2,0
2292881,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,2,0
2292881,Raya Martin,David Raya Martin,Goalkeeper,BRE,4,0
2292882,Steele,Jason Steele,Goalkeeper,BHA,3,0
2292882,Whitworth,Joseph Whitworth,Goalkeeper,CRY,4,0
2292883,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,3,0
2292883,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,2,0
2292884,Begovic,Asmir Begovic,Goalkeeper,EVE,4,0
2292884,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,1,0
2292885,Meslier,Illan Meslier,Goalkeeper,LEE,5,0
2292885,De Gea,David De Gea,Goalkeeper,MUN,1,0
2292886,Neto,Norberto Murara Neto,Goalkeeper,BOU,6,0
2292886,Pope,Nick Pope,Goalkeeper,NEW,2,0
2292887,Leno,Bernd Leno,Goalkeeper,FUL,1,0
2292887,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,4,0
2292888,Ward (Danny),Danny Ward,Goalkeeper,LEI,5,0
2292888,Lloris,Hugo Lloris,Goalkeeper,TOT,5,0
2292889,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2292889,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,4,0
2292890,Neto,Norberto Murara Neto,Goalkeeper,BOU,4,0
2292890,Raya Martin,David Raya Martin,Goalkeeper,BRE,0,0
2292891,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,2,0
2292891,Lloris,Hugo Lloris,Goalkeeper,TOT,6,0
2292892,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,2,0
2292892,Guaita,Vicente Guaita,Goalkeeper,CRY,1,0
2292893,Leno,Bernd Leno,Goalkeeper,FUL,6,0
2292893,Pope,Nick Pope,Goalkeeper,NEW,0,0
2292894,Martinez,Emiliano Martinez,Goalkeeper,AVL,1,0
2292894,Meslier,Illan Meslier,Goalkeeper,LEE,6,0
2292895,Ward (Danny),Danny Ward,Goalkeeper,LEI,3,0
2292895,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,4,0
2292896,Sanchez,Robert Sanchez,Goalkeeper,BHA,5,0
2292896,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,3,0
2292897,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,5,0
2292897,De Gea,David De Gea,Goalkeeper,MUN,3,0
2292898,Pickford,Jordan Pickford,Goalkeeper,EVE,5,0
2292898,Bazunu,Gavin Bazunu,Goalkeeper,SOU,3,0
2292899,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,4,0
2292899,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,3,0
2292900,Neto,Norberto Murara Neto,Goalkeeper,BOU,4,0
2292900,Ward (Danny),Danny Ward,Goalkeeper,LEI,2,0
2292901,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,2,0
2292901,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
2292902,Sanchez,Robert Sanchez,Goalkeeper,BHA,2,0
2292902,Lloris,Hugo Lloris,Goalkeeper,TOT,4,0
2292903,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,2,0
2292903,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,4,0
2292904,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
2292904,Meslier,Illan Meslier,Goalkeeper,LEE,3,0
2292905,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
2292905,De Gea,David De Gea,Goalkeeper,MUN,1,0
2292906,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
2292906,Bazunu,Gavin Bazunu,Goalkeeper,SOU,4,0
2292907,Raya Martin,David Raya Martin,Goalkeeper,BRE,2,0
2292907,Pope,Nick Pope,Goalkeeper,NEW,2,0
2292908,Martinez,Emiliano Martinez,Goalkeeper,AVL,2,0
2292908,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,1,0
2292909,Leno,Bernd Leno,Goalkeeper,FUL,5,0
2292909,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,1,0
2292910,Martinez,Emiliano Martinez,Goalkeeper,AVL,2,0
2292910,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,7,0
2292911,Raya Martin,David Raya Martin,Goalkeeper,BRE,7,0
2292911,Sanchez,Robert Sanchez,Goalkeeper,BHA,0,0
2292912,Neto,Norberto Murara Neto,Goalkeeper,BOU,2,0
2292912,Leno,Bernd Leno,Goalkeeper,FUL,4,0
2292913,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,4,0
2292913,Meslier,Illan Meslier,Goalkeeper,LEE,3,0
2292914,Guaita,Vicente Guaita,Goalkeeper,CRY,6,0
2292914,Ward (Danny),Danny Ward,Goalkeeper,LEI,1,0
2292915,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,6,0
2292915,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2292916,De Gea,David De Gea,Goalkeeper,MUN,2,0
2292916,Pope,Nick Pope,Goalkeeper,NEW,2,0
2292917,Bazunu,Gavin Bazunu,Goalkeeper,SOU,3,0
2292917,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,7,0
2292918,Pickford,Jordan Pickford,Goalkeeper,EVE,5,0
2292918,Lloris,Hugo Lloris,Goalkeeper,TOT,0,0
2292919,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,1,0
2292919,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,2,1
2292920,Neto,Norberto Murara Neto,Goalkeeper,BOU,2,0
2292920,Bazunu,Gavin Bazunu,Goalkeeper,SOU,3,0
2292921,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,2,0
2292921,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
2292922,Raya Martin,David Raya Martin,Goalkeeper,BRE,5,0
2292922,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,5,0
2292923,Sanchez,Robert Sanchez,Goalkeeper,BHA,0,0
2292923,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,7,0
2292924,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
2292924,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,2,0
2292925,Martinez,Emiliano Martinez,Goalkeeper,AVL,5,0
2292925,Leno,Bernd Leno,Goalkeeper,FUL,6,0
2292926,Meslier,Illan Meslier,Goalkeeper,LEE,0,0
2292926,Ward (Danny),Danny Ward,Goalkeeper,LEI,2,0
2292927,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,3,1
2292927,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,6,0
2292928,De Gea,David De Gea,Goalkeeper,MUN,2,0
2292928,Lloris,Hugo Lloris,Goalkeeper,TOT,8,0
2292929,Pickford,Jordan Pickford,Goalkeeper,EVE,3,0
2292929,Pope,Nick Pope,Goalkeeper,NEW,0,0
2292930,Martinez,Emiliano Martinez,Goalkeeper,AVL,4,0
2292930,Raya Martin,David Raya Martin,Goalkeeper,BRE,7,0
2292931,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,5,0
2292931,De Gea,David De Gea,Goalkeeper,MUN,1,0
2292932,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
2292932,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
2292933,Leno,Bernd Leno,Goalkeeper,FUL,3,0
2292933,Meslier,Illan Meslier,Goalkeeper,LEE,1,0
2292934,Sanchez,Robert Sanchez,Goalkeeper,BHA,1,0
2292934,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2292935,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,6,0
2292935,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,7,0
2292936,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,2,0
2292936,Bazunu,Gavin Bazunu,Goalkeeper,SOU,2,0
2292937,Pope,Nick Pope,Goalkeeper,NEW,3,0
2292937,Lloris,Hugo Lloris,Goalkeeper,TOT,3,0
2292938,Neto,Norberto Murara Neto,Goalkeeper,BOU,1,0
2292938,Travers,Mark Travers,Goalkeeper,BOU,1,0
2292938,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,3,0
2292939,Ward (Danny),Danny Ward,Goalkeeper,LEI,5,0
2292939,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,0,0
2292940,Travers,Mark Travers,Goalkeeper,BOU,4,0
2292940,Lloris,Hugo Lloris,Goalkeeper,TOT,2,0
2292941,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,2,0
2292941,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,4,0
2292942,Raya Martin,David Raya Martin,Goalkeeper,BRE,3,0
2292942,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,2,0
2292943,Sanchez,Robert Sanchez,Goalkeeper,BHA,7,0
2292943,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,1,0
2292943,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,4,0
2292944,Guaita,Vicente Guaita,Goalkeeper,CRY,4,0
2292944,Bazunu,Gavin Bazunu,Goalkeeper,SOU,2,0
2292945,Pickford,Jordan Pickford,Goalkeeper,EVE,6,0
2292945,Leno,Bernd Leno,Goalkeeper,FUL,4,0
2292946,Ward (Danny),Danny Ward,Goalkeeper,LEI,4,0
2292946,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,5,0
2292947,Meslier,Illan Meslier,Goalkeeper,LEE,9,0
2292947,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
2292948,De Gea,David De Gea,Goalkeeper,MUN,4,0
2292948,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,2,0
2292948,Areola,Alphonse Areola,Goalkeeper,WHU,0,0
2292949,Martinez,Emiliano Martinez,Goalkeeper,AVL,1,0
2292949,Olsen,Robin Olsen,Goalkeeper,AVL,2,0
2292949,Pope,Nick Pope,Goalkeeper,NEW,0,0
2292950,Martinez,Emiliano Martinez,Goalkeeper,AVL,3,0
2292950,De Gea,David De Gea,Goalkeeper,MUN,1,0
2292951,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,1,0
2292951,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,1,0
2292952,Pickford,Jordan Pickford,Goalkeeper,EVE,6,0
2292952,Ward (Danny),Danny Ward,Goalkeeper,LEI,2,0
2292953,Travers,Mark Travers,Goalkeeper,BOU,1,0
2292953,Meslier,Illan Meslier,Goalkeeper,LEE,2,0
2292954,Leno,Bernd Leno,Goalkeeper,FUL,3,0
2292954,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2292955,Raya Martin,David Raya Martin,Goalkeeper,BRE,5,0
2292955,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,0,0
2292956,Pope,Nick Pope,Goalkeeper,NEW,4,0
2292956,Bazunu,Gavin Bazunu,Goalkeeper,SOU,0,0
2292957,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
2292957,Lloris,Hugo Lloris,Goalkeeper,TOT,4,0
2292958,Guaita,Vicente Guaita,Goalkeeper,CRY,1,0
2292958,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,5,0
2292959,Sanchez,Robert Sanchez,Goalkeeper,BHA,3,0
2292959,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,5,0
2292960,Travers,Mark Travers,Goalkeeper,BOU,3,0
2292960,Pickford,Jordan Pickford,Goalkeeper,EVE,5,0
2292961,Martinez,Emiliano Martinez,Goalkeeper,AVL,1,0
2292961,Sanchez,Robert Sanchez,Goalkeeper,BHA,0,0
2292962,Leno,Bernd Leno,Goalkeeper,FUL,8,0
2292962,De Gea,David De Gea,Goalkeeper,MUN,6,0
2292963,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
2292963,Bazunu,Gavin Bazunu,Goalkeeper,SOU,4,0
2292964,Raya Martin,David Raya Martin,Goalkeeper,BRE,5,0
2292964,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,5,0
2292965,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,2,0
2292965,Pope,Nick Pope,Goalkeeper,NEW,2,0
2292966,Guaita,Vicente Guaita,Goalkeeper,CRY,1,0
2292966,Henderson (Dean),Dean Henderson,Goalkeeper,NFO,0,0
2292967,Meslier,Illan Meslier,Goalkeeper,LEE,3,0
2292967,Lloris,Hugo Lloris,Goalkeeper,TOT,2,0
2292968,Ward (Danny),Danny Ward,Goalkeeper,LEI,6,0
2292968,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,4,1
2292969,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,2,0
2292969,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,1,0
2292970,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,3,0
2292970,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,3,0
2292971,Olsen,Robin Olsen,Goalkeeper,AVL,6,0
2292971,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,5,0
2292972,Raya Martin,David Raya Martin,Goalkeeper,BRE,6,0
2292972,Forster,Fraser Forster,Goalkeeper,TOT,3,0
2292973,Travers,Mark Travers,Goalkeeper,BOU,3,0
2292973,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,4,0
2292974,Guaita,Vicente Guaita,Goalkeeper,CRY,7,0
2292974,Leno,Bernd Leno,Goalkeeper,FUL,0,0
2292975,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
2292975,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,4,0
2292976,Meslier,Illan Meslier,Goalkeeper,LEE,6,0
2292976,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
2292977,Ward (Danny),Danny Ward,Goalkeeper,LEI,2,0
2292977,Pope,Nick Pope,Goalkeeper,NEW,2,0
2292978,De Gea,David De Gea,Goalkeeper,MUN,3,0
2292978,Hennessey,Wayne Hennessey,Goalkeeper,NFO,5,0
2292979,Sanchez,Robert Sanchez,Goalkeeper,BHA,3,1
2292979,Bazunu,Gavin Bazunu,Goalkeeper,SOU,2,0
2292980,Travers,Mark Travers,Goalkeeper,BOU,4,0
2292980,Guaita,Vicente Guaita,Goalkeeper,CRY,2,0
2292981,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,3,0
2292981,Sanchez,Robert Sanchez,Goalkeeper,BHA,3,0
2292982,Leno,Bernd Leno,Goalkeeper,FUL,2,0
2292982,Bazunu,Gavin Bazunu,Goalkeeper,SOU,1,1
